team_id,team_name,away_team,home_team,game_id,game_week,game_date,year
26,Sea,26,25,401671757,11,1731877500000,2024
26,Sea,22,26,401671775,12,1732483500000,2024
26,Sea,26,20,401671703,13,1733076000000,2024
26,Sea,26,22,401671660,14,1733691900000,2024
26,Sea,9,26,401671796,15,1734312000000,2024
26,Sea,16,26,401671759,16,1734901500000,2024
26,Sea,26,3,401671876,17,1735262100000,2024
26,Sea,26,14,401671830,18,1736064060000,2024
27,TB,28,27,401671770,1,1725827100000,2024
27,TB,27,8,401671721,2,1726419600000,2024
27,TB,7,27,401671741,3,1727024400000,2024
27,TB,21,27,401671740,4,1727629200000,2024
27,TB,27,1,401671815,5,1728000900000,2024
27,TB,27,18,401671735,6,1728838800000,2024
27,TB,33,27,401671695,7,1729556100000,2024
27,TB,1,27,401671739,8,1730048400000,2024
27,TB,27,12,401671688,9,1730769300000,2024
27,TB,25,27,401671742,10,1731261600000,2024
27,TB,27,19,401671638,12,1732471200000,2024
27,TB,27,29,401671752,13,1733087100000,2024
27,TB,13,27,401671654,14,1733680800000,2024
27,TB,27,24,401671762,15,1734297900000,2024
27,TB,27,6,401671790,16,1734916800000,2024
27,TB,29,27,401671653,17,1735495200000,2024
27,TB,18,27,401671828,18,1736064060000,2024
28,Wsh,28,27,401671770,1,1725827100000,2024
28,Wsh,19,28,401671716,2,1726419600000,2024
28,Wsh,28,4,401671490,3,1727136900000,2024
28,Wsh,28,22,401671755,4,1727640300000,2024
28,Wsh,5,28,401671718,5,1728234000000,2024
28,Wsh,28,33,401671625,6,1728838800000,2024
28,Wsh,29,28,401671640,7,1729454700000,2024
28,Wsh,3,28,401671599,8,1730048400000,2024
28,Wsh,28,19,401671711,9,1730656800000,2024
28,Wsh,23,28,401671641,10,1731261600000,2024
28,Wsh,28,21,401671813,11,1731633300000,2024
28,Wsh,6,28,401671715,12,1732471200000,2024
28,Wsh,10,28,401671743,13,1733076000000,2024
28,Wsh,28,18,401671737,15,1734285600000,2024
28,Wsh,21,28,401671717,16,1734890400000,2024
28,Wsh,1,28,401671842,17,1735459260000,2024
28,Wsh,28,6,401671840,18,1736064060000,2024
29,Car,29,18,401671734,1,1725814800000,2024
29,Car,24,29,401671652,2,1726419600000,2024
29,Car,29,13,401671658,3,1727035500000,2024
