team_name,team_id,position,week,total,year
SF,25,TE,3,5.1,2024
Sea,26,TE,4,12.600000000000001,2024
Sea,26,TE,0,56.6,2024
Sea,26,TE,5,9.8,2024
Sea,26,TE,2,20.4,2024
Sea,26,TE,1,3.2,2024
Sea,26,TE,3,10.600000000000001,2024
TB,27,TE,5,15.8,2024
TB,27,TE,0,47.0,2024
TB,27,TE,4,18.200000000000003,2024
TB,27,TE,3,3.9000000000000004,2024
TB,27,TE,2,3.3,2024
TB,27,TE,1,5.800000000000001,2024
Wsh,28,TE,3,14.9,2024
Wsh,28,TE,2,0.0,2024
Wsh,28,TE,0,33.2,2024
Wsh,28,TE,5,13.6,2024
Wsh,28,TE,4,3.2,2024
Wsh,28,TE,1,1.5,2024
Car,29,TE,0,66.5,2024
Car,29,TE,1,29.5,2024
Car,29,TE,4,7.9,2024
Car,29,TE,3,8.8,2024
Car,29,TE,5,12.9,2024
Car,29,TE,2,7.4,2024
Jax,30,TE,0,45.1,2024
Jax,30,TE,1,3.3,2024
Jax,30,TE,2,2.0,2024
Jax,30,TE,4,10.100000000000001,2024
Jax,30,TE,5,14.9,2024
Jax,30,TE,3,14.8,2024
Bal,33,TE,0,69.80000000000001,2024
Bal,33,TE,1,13.100000000000001,2024
Bal,33,TE,2,20.9,2024
Bal,33,TE,5,8.100000000000001,2024
Bal,33,TE,3,17.0,2024
Bal,33,TE,4,10.7,2024
Hou,34,TE,5,5.4,2024
Hou,34,TE,0,26.3,2024
Hou,34,TE,3,7.2,2024
Hou,34,TE,4,4.9,2024
Hou,34,TE,1,0.0,2024
