team_name,team_id,position,week,total,year
Den,7,WR,2,34.7,2023
Den,7,WR,6,24.8,2023
Det,8,WR,0,253.7,2023
Det,8,WR,6,31.6,2023
Det,8,WR,7,35.2,2023
Det,8,WR,3,10.9,2023
Det,8,WR,5,53.400000000000006,2023
Det,8,WR,4,44.0,2023
Det,8,WR,1,29.5,2023
Det,8,WR,2,49.1,2023
GB,9,WR,5,32.6,2023
GB,9,WR,0,180.1,2023
GB,9,WR,3,35.4,2023
GB,9,WR,7,29.9,2023
GB,9,WR,4,31.3,2023
GB,9,WR,1,23.200000000000003,2023
GB,9,WR,2,27.700000000000003,2023
Ten,10,WR,0,236.20000000000002,2023
Ten,10,WR,1,49.300000000000004,2023
Ten,10,WR,4,27.5,2023
Ten,10,WR,3,44.400000000000006,2023
Ten,10,WR,6,32.0,2023
Ten,10,WR,5,28.3,2023
Ten,10,WR,2,54.7,2023
Ind,11,WR,0,238.3,2023
Ind,11,WR,7,21.6,2023
Ind,11,WR,6,20.5,2023
Ind,11,WR,2,63.900000000000006,2023
Ind,11,WR,4,43.6,2023
Ind,11,WR,3,22.5,2023
Ind,11,WR,1,42.3,2023
Ind,11,WR,5,23.9,2023
KC,12,WR,2,28.660000000000004,2023
KC,12,WR,0,212.86,2023
KC,12,WR,7,34.2,2023
KC,12,WR,4,35.6,2023
KC,12,WR,1,34.900000000000006,2023
KC,12,WR,5,43.3,2023
KC,12,WR,3,17.2,2023
KC,12,WR,6,19.0,2023
LV,13,WR,5,16.700000000000003,2023
LV,13,WR,0,209.5,2023
LV,13,WR,2,45.3,2023
LV,13,WR,1,30.3,2023
LV,13,WR,6,22.6,2023
LV,13,WR,7,27.1,2023
LV,13,WR,3,33.1,2023
LV,13,WR,4,34.400000000000006,2023
LAR,14,WR,6,23.200000000000003,2023
LAR,14,WR,0,190.8,2023
LAR,14,WR,5,22.700000000000003,2023
LAR,14,WR,2,36.5,2023
LAR,14,WR,3,40.7,2023
LAR,14,WR,7,30.4,2023
LAR,14,WR,1,21.0,2023
LAR,14,WR,4,16.3,2023
Mia,15,WR,0,272.4,2023
Mia,15,WR,1,28.5,2023
Mia,15,WR,2,28.3,2023
Mia,15,WR,4,57.900000000000006,2023
Mia,15,WR,5,22.9,2023
Mia,15,WR,6,42.9,2023
Mia,15,WR,7,39.900000000000006,2023
Mia,15,WR,3,52.0,2023
Min,16,WR,0,284.36,2023
Min,16,WR,2,30.0,2023
Min,16,WR,6,23.1,2023
Min,16,WR,1,40.5,2023
Min,16,WR,5,38.7,2023
Min,16,WR,7,25.1,2023
